full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Campen 152,0.0,0.0,0.0,0.0007590132827324478,0.03531438415159346,0.0003498950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campila 153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Candler 154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007167106752168993,0.0,0.0,0.0
Canell 155,0.0,0.0,0.0007351139426611125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capiam 156,0.0,0.0,0.0,0.08481973434535105,0.05167958656330749,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0009113001215066828,0.0,0.0,0.0,0.0
Cara 157,0.0014518470721084046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carol Duff Vassaloe 158,0.0037102758509437008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carola 159,0.0,0.0,0.0,0.0,0.0,0.0,0.0029959003468937244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caselon 160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004795050270688322,0.0
Catherine Radelin Doyle 161,0.003387643168252944,0.0002984183825723665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002010827532869296,0.001902587519025875
Cathy 162,0.0006452653653815131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celina 163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093580819798917,0.0
Ch’mon 164,0.0,0.0,0.0,0.0005692599620493358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad 165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012058570198105081,0.0,0.0,0.0,0.0,0.0,0.0
Chaila Zavior Kimmage 166,0.001129214389417648,0.0,0.0,0.0,0.0,0.0034989503149055285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaldon 167,0.0,0.0,0.0017152658662092624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalkin 168,0.0,0.0,0.07424650820877236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chenoa 169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000380517503805175
Cherry Duff 170,0.006130020971124375,0.0,0.001470227885322225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chesmic 171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032343987823439876
Chichis-Fusi 172,0.00048394902403613486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Childon 173,0.0,0.0,0.0,0.0,0.0,0.002099370188943317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
